personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,jersey,guard,forward,center,dleagueFlag,nbaFlag,gamesPlayedFlag,draftYear,draftRound,draftNumber,fromYear,toYear
77952,Micheal Ray,Richardson,1955-04-11,Montana,USA,77,189,20,1,0,0,0,1,1,1978,1,4,1978,1985
2369,Norman,Richardson,1977-07-24,Hofstra,USA,77,200,31,1,0,0,0,1,1,-1,-1,-1,2001,2001
71,Pooh,Richardson,1966-05-14,UCLA,USA,73,180,,1,0,0,0,1,1,1989,1,10,1989,1998
2047,Quentin,Richardson,1980-04-13,DePaul,USA,78,228,55,0,1,0,0,1,1,2000,1,18,2000,2012
1642019,Will,Richardson,1999-09-03,Oregon,USA,,,,0,0,0,1,0,1,-1,-1,-1,,
1642955,Kadary,Richmond,2001-08-25,"St. John's, N.Y.",USA,78,205,,1,0,0,1,1,1,-1,-1,-1,2025,
782,Mitch,Richmond,1965-06-30,Kansas State,USA,77,220,2,1,0,0,0,1,1,1988,1,5,1988,2001
77954,John,Richter,1937-03-12,North Carolina State,USA,81,225,16,0,1,0,0,1,1,1959,1,6,1959,1959
2598,Rick,Rickert,,,,,,,0,0,0,,,,,,,,
77955,Dick,Ricketts,1933-12-04,Duquesne,USA,79,215,24,0,1,0,0,1,1,1955,1,1,1955,1957
375,Isaiah,Rider,1971-03-12,UNLV,USA,77,215,,1,0,0,0,1,1,1993,1,5,1993,2001
77957,Jackie,Ridgle,1948-02-13,California,USA,76,195,23,1,0,0,0,1,1,1971,3,41,1971,1971
2557,Luke,Ridnour,1981-02-13,Oregon,USA,74,175,13,1,0,0,0,1,1,2003,1,14,2003,2014
77958,Mel,Riebe,1916-07-12,Wooster,USA,71,180,,1,0,0,0,1,1,-1,-1,-1,1946,1948
77959,Jim,Riffey,1923-12-14,Tulane,USA,76,200,9-17,0,1,0,0,1,1,1950,2,-22,1950,1950
2541,Antoine,Rigaudeau,1971-12-17,Virtus Bologna,France,79,210,,1,0,0,0,1,1,-1,-1,-1,2002,2002
545,Righetti,Righetti,,,,,,,0,0,0,,,,,,,,
77960,Tom,Riker,1950-02-28,South Carolina,USA,82,225,6,0,1,0,0,1,1,1972,1,8,1972,1974
77963,Bob,Riley,1948-07-06,Mount St. Mary's,USA,81,235,12,0,1,0,0,1,1,1970,5,82,1970,1970
35,Eric,Riley,1970-06-02,Michigan,USA,84,245,44,0,0,1,0,1,1,1993,2,33,1993,1998
77962,Pat,Riley,1945-03-20,Kentucky,USA,76,205,12,1,0,0,0,1,1,1967,1,7,1967,1975
77964,Ron,Riley,1950-11-11,Southern California,USA,80,195,31,0,1,0,0,1,1,1972,3,38,1972,1975
1642860,Will,Riley,2006-02-10,Illinois-Urbana-Champaign,USA,81,180,27,0,1,0,1,1,1,2025,1,21,2025,
1630203,Grant,Riller,1997-02-08,College of Charleston,USA,74,190,7,1,0,0,1,1,1,2020,2,56,2020,2020
77965,Rich,Rinaldi,1949-08-03,St. Peter's,USA,75,195,33,1,0,0,0,1,1,1971,3,43,1971,1973
77966,Mike,Riordan,1945-07-09,Providence,USA,76,200,6,0,1,0,0,1,1,1967,12,128,1968,1976
1642258,Zaccharie,Risacher,2005-04-08,JL Bourg-en-Bresse,France,80,200,10,0,1,0,0,1,1,2024,1,1,2024,
77967,Arnie,Risen,1924-10-09,Ohio State,USA,81,200,19,0,0,1,0,1,1,-1,-1,-1,1948,1957
77968,Goebel,Ritter,1924-02-26,Eastern Kentucky,USA,74,185,10,1,0,0,0,1,1,1948,-22,-22,1948,1950
77969,Ramon,Rivas,1966-06-03,Temple,Puerto Rico,82,260,45,0,1,0,0,1,1,-1,-1,-1,1988,1988
101245,Filiberto,Rivera,,,,,,,0,0,0,,,,,,,,
203085,Austin,Rivers,1992-08-01,Duke,USA,76,200,25,1,0,0,0,1,1,2012,1,10,2012,2022
77970,David,Rivers,1965-01-20,Notre Dame,USA,72,170,32,1,0,0,0,1,1,1988,1,25,1988,1991
470,Doc,Rivers,1961-10-13,Marquette,USA,76,210,25,1,0,0,0,1,1,1983,2,31,1983,1995
77972,Lee,Robbins,1922-02-11,Colorado,USA,75,175,,0,1,0,0,1,1,-1,-1,-1,1947,1948
1641857,Liam,Robbins,1999-07-12,Vanderbilt,USA,84,250,,0,0,1,1,1,1,-1,-1,-1,2024,2024
203460,Andre,Roberson,1991-12-04,Colorado,USA,79,210,,1,1,0,1,1,1,2013,1,26,2013,2020
101194,Anthony,Roberson,1983-02-14,Florida,USA,74,180,,1,0,0,,,,-1,-1,-1,2005,2008
1629166,Jeff,Roberson,,,,,,,0,0,0,,,,,,,,
77973,Rick,Roberson,1947-07-07,Cincinnati,USA,81,231,50,0,0,1,0,1,1,1969,1,15,1969,1975
2121,Terrance,Roberson,1976-12-30,Fresno State,USA,,,,0,0,0,0,1,1,-1,-1,-1,2000,2000
77975,Anthony,Roberts,1955-04-15,Oral Roberts,USA,77,185,30,0,1,0,0,1,1,1977,1,21,1977,1983
77979,Bill,Roberts,1905-04-08,Wyoming,USA,,,,0,0,0,0,1,1,-1,-1,-1,1948,1949
203148,Brian,Roberts,1985-12-03,Dayton,USA,73,173,22,1,0,0,0,1,1,-1,-1,-1,2012,2016
122,Fred,Roberts,1960-08-14,Brigham Young,USA,82,218,,0,1,0,0,1,1,1982,2,27,1983,1996
1626294,Jaleel,Roberts,,,,,,,0,0,0,,,,,,,,
77977,Joe,Roberts,1936-05-18,Ohio State,USA,78,214,12,0,1,0,0,1,1,1960,3,21,1960,1962
196294558,Josh,Roberts,,,,,,,0,0,0,,,,,,,,
101160,Lawrence,Roberts,1982-10-20,Mississippi State,USA,81,240,,0,1,0,,,,2005,2,55,2005,2006
77978,Marv,Roberts,1950-01-29,Utah State,USA,80,200,30,0,1,0,0,1,1,1971,3,45,1976,1976
914,Stanley,Roberts,1970-02-07,Louisiana State,USA,84,290,,0,0,1,0,1,1,1991,1,23,1991,1999
204040,Ronald,Roberts Jr.,,,,,,,0,0,0,,,,,,,,
926,Alvin,Robertson,1962-07-22,Arkansas,USA,76,208,7,1,0,0,0,1,1,1984,1,7,1984,1995
600015,Oscar,Robertson,1938-11-24,Cincinnati,USA,77,205,14,1,0,0,0,1,1,1960,1,1,1960,1973
1926,Ryan,Robertson,1976-10-02,Kansas,USA,77,190,,1,0,0,0,1,1,1999,2,45,1999,1999
77983,Tony,Robertson,1956-01-01,West Virginia,USA,76,195,25,1,0,0,0,1,1,1977,4,88,1977,1978
77984,Rick,Robey,1956-01-30,Kentucky,USA,83,230,8,0,0,1,0,1,1,1978,1,3,1978,1985
201015,Antywane,Robinson,,,,,,,0,0,0,,,,,,,,
2774,Bernard,Robinson,1980-12-26,Michigan,USA,78,210,22,1,1,0,0,1,1,2004,2,45,2004,2006
200583,Brandon,Robinson,,,,,,,0,0,0,,,,,,,,
997,Chris,Robinson,1974-04-02,Western Kentucky,USA,77,200,5,1,0,0,0,1,1,1996,2,51,1996,1997
77986,Cliff T.,Robinson,1960-03-13,Southern California,USA,81,220,43,0,1,0,0,1,1,1979,1,11,1979,1991
361,Clifford,Robinson,1966-12-16,Connecticut,USA,82,245,30,0,1,1,0,1,1,1989,2,36,1989,2006
764,David,Robinson,1965-08-06,Navy,USA,85,250,50,0,0,1,0,1,1,1987,1,1,1989,2002
200845,Dawan,Robinson,,,,,,,0,0,0,,,,,,,,
1628421,Devin,Robinson,1995-03-07,Florida,USA,80,200,7,0,1,0,1,1,1,2017,,,2017,2018
1629130,Duncan,Robinson,1994-04-22,Michigan,USA,79,215,55,0,1,0,1,1,1,-1,-1,-1,2018,
1944,Eddie,Robinson,1976-04-19,Central Oklahoma,USA,81,210,32,0,1,0,1,1,1,-1,-1,-1,1999,2003
77988,Flynn,Robinson,1941-04-28,Wyoming,USA,73,185,21,1,0,0,0,1,1,1965,2,15,1966,1972
201648,Frank,Robinson,,,,,,,0,0,0,,,,,,,,
7009,Frank,Robinson,,,,,,,0,0,0,,,,,,,,
299,Glenn,Robinson,1973-01-10,Purdue,USA,79,240,3,0,1,0,0,1,1,1994,1,1,1994,2004
77989,Jackie,Robinson,1955-05-20,UNLV,USA,78,210,8,0,1,0,0,1,1,1978,4,67,1978,1981
1554,Jamal,Robinson,1973-12-27,Virginia,USA,,,,0,0,0,0,1,1,1997,,,2000,2000
381,James,Robinson,1970-08-31,Alabama,USA,74,180,,1,0,0,0,1,1,1993,1,21,1993,2000
1629010,Jerome,Robinson,1997-02-22,Boston College,USA,77,190,18,1,0,0,1,1,1,2018,1,13,2018,2023
1629620,Justin,Robinson,1997-10-12,Virginia Tech,USA,73,195,,1,0,0,1,1,1,2019,,,2019,2021
1683,Larry,Robinson,1968-01-11,Centenary-Louisiana,USA,75,180,25,1,0,0,0,1,1,-1,-1,-1,1990,2001
1629011,Mitchell,Robinson,1998-04-01,Western Kentucky,USA,84,240,23,0,1,1,0,1,1,2018,2,36,2018,
101126,Nate,Robinson,1984-05-31,Washington,USA,69,180,,1,0,0,,,,2005,1,21,2005,2015
77994,Oliver,Robinson,1960-03-13,Alabama-Birmingham,USA,76,180,1,1,0,0,0,1,1,1982,2,24,1982,1982
1631115,Orlando,Robinson,2000-07-10,Fresno State,USA,82,235,,0,0,1,1,1,1,-1,-1,-1,2022,
716,Rumeal,Robinson,1966-11-13,Michigan,USA,74,195,20,1,0,0,0,1,1,1990,1,10,1990,1996
201781,Russell,Robinson,,,,,,,0,0,0,,,,,,,,
202383,Stanley,Robinson,,,,,,,0,0,0,,,,,,,,
203080,Thomas,Robinson,1991-03-17,Kansas,USA,82,237,15,0,1,0,1,1,1,2012,1,5,2012,2016
77993,Truck,Robinson,1951-10-04,Tennessee State,USA,79,225,21,0,1,0,0,1,1,1974,2,22,1974,1984
77996,Wayne,Robinson,1958-04-19,Virginia Tech,USA,80,217,,0,1,0,0,1,1,1980,2,31,1980,1980
203922,Glenn,Robinson III,1994-01-08,Michigan,USA,78,222,,0,1,0,1,1,1,2014,2,40,2014,2020
1630526,Jeremiah,Robinson-Earl,2000-11-03,Villanova,USA,81,240,,0,1,0,1,1,1,2021,2,32,2021,
77997,Bill,Robinzine,1953-01-20,DePaul,USA,79,230,52,0,1,0,0,1,1,1975,1,10,1975,1981
77998,Dave,Robisch,1949-12-22,Kansas,USA,82,235,35,0,0,1,0,1,1,1971,3,44,1976,1983
1629676,Isaiah,Roby,1998-02-03,Nebraska,USA,80,230,18,0,1,0,1,1,1,2019,2,45,2019,2022
196295096,Isaiah,Roby,1995-01-01,,,,,,0,0,0,0,0,0,-1,-1,-1,,
6010,Mason,Rocca,,,,,,,0,0,0,,,,,,,,
77999,Red,Rocha,1923-09-18,Oregon State,USA,81,185,6,0,0,1,0,1,1,1947,,,1947,1956
78000,John,Roche,1949-09-26,South Carolina,USA,75,170,10,1,0,0,0,1,1,1971,1,14,1975,1981
78001,Gene,Rock,1921-11-04,Southern California,USA,69,155,,1,0,0,0,1,1,-1,-1,-1,1947,1947
78002,Jack,Rocker,1922-08-12,California,USA,77,185,19,0,0,1,0,1,1,-1,-1,-1,1947,1947
1631223,David,Roddy,2001-03-27,Colorado State,USA,77,255,45,0,1,0,1,1,1,2022,1,23,2022,
78003,Guy,Rodgers,1935-09-01,Temple,USA,72,185,5,1,0,0,0,1,1,1958,-22,-22,1958,1969
202078,Leon,Rodgers,,,,,,,0,0,0,,,,,,,,
1642485,DJ,Rodman,2001-04-25,USC,USA,,,,0,0,0,1,0,0,-1,-1,-1,,
23,Dennis,Rodman,1961-05-13,Southeastern Oklahoma State,USA,79,210,10,0,1,0,0,1,1,1986,2,27,1986,1999
1629285,Angel,Rodriguez,,,,,,,0,0,0,,,,,,,,
52526,Angel,Rodriguez,1992-12-05,,,,,,0,0,0,0,0,1,-1,-1,-1,2017,2017
40055,Berni,Rodriguez,,,,,,,0,0,0,,,,,,,,
1629184,Desi,Rodriguez,,,,,,,0,0,0,,,,,,,,
196294538,Sergio,Rodriguez,,,,,,,0,0,0,,,,,,,,
200771,Sergio,Rodriguez,1986-06-12,Estudiantes,Spain,75,176,14,1,0,0,0,1,1,2006,1,27,2006,2016
56052,Sergio,Rodriguez,,,,,,,0,0,0,,,,,,,,
691,Lou,Roe,1972-07-14,Massachusetts,USA,79,220,21,0,1,0,0,1,1,1995,2,30,1995,1996
435,Carlos,Rogers,1971-02-06,Tennessee State,USA,83,232,6,0,1,1,0,1,1,1994,1,11,1994,2001
78007,Johnny,Rogers,1963-12-30,California-Irvine,USA,82,225,32,0,1,0,0,1,1,1986,2,34,1986,1987
78008,Marshall,Rogers,1953-08-27,Texas-Pan American,USA,73,190,11,1,0,0,0,1,1,1976,2,34,1976,1976
202418,Matt,Rogers,,,,,,,0,0,0,,,,,,,,
915,Rodney,Rogers,1971-06-20,Wake Forest,USA,79,270,54,0,1,0,0,1,1,1993,1,9,1993,2004
964,Roy,Rogers,1973-08-19,Alabama,USA,82,235,,0,1,0,0,1,1,1996,1,22,1996,1999
78010,Al,Roges,1930-10-25,Long Island-Brooklyn,USA,76,195,18,0,1,0,0,1,1,-1,-1,-1,1953,1954
78011,Ken,Rohloff,1939-04-18,North Carolina State,USA,72,195,,1,0,0,0,1,1,1963,7,59,1963,1963
202375,Magnum,Rolle,1986-02-23,Louisiana Tech,Bahamas,83,235,25,0,1,0,1,0,1,2010,2,51,2010,2010
78012,Kenny,Rollins,1923-09-14,Kentucky,USA,72,168,4,1,0,0,0,1,1,1948,,,1948,1952
78013,Phil,Rollins,1934-01-19,Louisville,USA,74,185,3,1,0,0,0,1,1,1956,,,1958,1960
1631157,Ryan,Rollins,2002-07-03,Toledo,USA,75,180,13,1,0,0,1,1,1,2022,2,44,2022,
78014,Tree,Rollins,1955-06-16,Clemson,USA,85,235,30,0,0,1,0,1,1,1977,1,14,1977,1994
78015,Lorenzo,Romar,1958-11-13,Washington,USA,73,175,14,1,0,0,0,1,1,1980,7,141,1980,1984
200765,Rajon,Rondo,1986-02-22,Kentucky,USA,73,180,1,1,0,0,0,1,1,2006,1,21,2006,2021
399,Sean,Rooks,1969-09-09,Arizona,USA,82,260,45,0,0,1,0,1,1,1992,2,30,1992,2003
201565,Derrick,Rose,1988-10-04,Memphis,USA,75,200,23,1,0,0,0,1,1,2008,1,1,2008,2023
147,Jalen,Rose,1973-01-30,Michigan,USA,80,215,8,1,1,0,0,1,1,1994,1,13,1994,2006
990,Malik,Rose,1974-11-23,Drexel,USA,79,255,9,0,1,0,0,1,1,1996,2,44,1996,2008
78016,Robert,Rose,1964-12-27,George Mason,USA,77,180,42,0,1,0,0,1,1,-1,-1,-1,1988,1988
78017,Alexander,Rosenberg,1918-04-07,St. Joseph's (PA),USA,70,165,15,1,0,0,0,1,1,-1,-1,-1,1946,1946
78018,Lennie,Rosenbluth,1933-01-22,North Carolina,USA,76,190,18,0,1,0,0,1,1,1957,1,6,1957,1958
78019,Hank,Rosenstein,1920-06-16,City College of New York,USA,76,185,,0,1,0,0,1,1,-1,-1,-1,1946,1946
78020,Dick,Rosenthal,1933-01-20,Notre Dame,USA,77,205,15,0,1,0,0,1,1,1954,1,4,1954,1956
2624,Quinton,Ross,1981-04-30,Southern Methodist,USA,78,193,,1,1,0,1,1,1,-1,-1,-1,2004,2010
203082,Terrence,Ross,1991-02-05,Washington,USA,79,206,8,1,1,0,0,1,1,2012,1,8,2012,2022
64142,David,Rossetto,,,,,,,0,0,0,,,,,,,,
78021,Doug,Roth,1967-08-24,Tennessee,USA,83,255,13,0,1,0,0,1,1,1989,2,41,1989,1989
42571,Moran,Roth,1982-11-10,,,,,,0,0,0,0,0,1,-1,-1,-1,2013,2013
78022,Scott,Roth,1963-06-03,Wisconsin,USA,80,212,3,0,1,0,0,1,1,1985,4,82,1987,1989
7010,Robert,Rothbart,,,,,,,0,0,0,,,,,,,,
78023,Irv,Rothenberg,1921-12-31,Long Island-Brooklyn,USA,79,215,3,0,0,1,0,1,1,1947,,,1946,1948
78024,Mickey,Rottner,1919-03-23,Loyola-Chicago,USA,70,180,,1,0,0,0,1,1,-1,-1,-1,1946,1947
43238,Rene,Rougeau,1986-03-25,,,,,,0,0,0,0,0,1,-1,-1,-1,2014,2014
78025,Dan,Roundfield,1953-05-26,Central Michigan,USA,80,205,5,0,1,0,0,1,1,1975,2,28,1976,1986
78026,Giff,Roux,1923-06-28,Kansas,USA,77,195,,0,1,0,0,1,1,-1,-1,-1,1946,1948
78027,Ron,Rowan,1962-04-23,St. John's (NY),USA,77,200,11,0,1,0,0,1,1,1986,3,67,1986,1986
78028,Curtis,Rowe,1949-07-02,UCLA,USA,79,225,41,0,1,0,0,1,1,1971,1,11,1971,1978
1642050,Jackson,Rowe,1997-01-04,Cal State-Fullerton,Canada,79,210,44,0,1,0,1,1,1,-1,-1,-1,2024,2024
78029,Jim,Rowinski,1961-01-04,Purdue,USA,80,250,50,0,0,1,0,1,1,1984,4,86,1988,1989
78030,Derrick,Rowland,1959-06-21,SUNY-Potsdam,USA,77,195,12,0,1,0,0,1,1,1981,10,211,1985,1985
78031,Brian,Rowsom,1965-10-23,North Carolina-Wilmington,USA,81,220,32,0,1,0,0,1,1,1987,2,34,1987,1989
200750,Brandon,Roy,1984-07-23,Washington,USA,78,211,3,1,0,0,0,1,1,2006,1,6,2006,2012
140,Donald,Royal,1966-05-22,Notre Dame,USA,80,218,5,0,1,0,0,1,1,1987,3,52,1989,1997
78033,Bob,Royer,1927-10-15,Indiana State,USA,70,155,,1,0,0,0,1,1,1949,8,,1949,1949
32,Clifford,Rozier,1972-10-31,Louisville,USA,83,245,,0,0,1,0,1,1,1994,1,16,1994,1997
1626179,Terry,Rozier,1994-03-17,Louisville,USA,73,190,2,1,0,0,1,1,1,2015,1,16,2015,2024
201937,Ricky,Rubio,1990-10-21,FC Barcelona,Spain,74,190,13,1,0,0,0,1,1,2009,1,5,2011,2022
8013,Ricky,Rubio,1990-10-21,FC Barcelona,Spain,,,,0,0,0,0,0,1,-1,-1,-1,2010,2010
196294602,Mantas,Rubstavicius,,,,,,,0,0,0,,,,,,,,
2462,Guy,Rucker,1977-07-27,Iowa,USA,81,270,4,0,1,1,0,1,1,1999,,,2002,2002
78035,Delaney,Rudd,1962-11-08,Wake Forest,USA,74,180,11,1,0,0,0,1,1,1985,4,83,1989,1992
78036,John,Rudd,1955-08-07,McNeese State,USA,79,230,52,0,1,0,0,1,1,1978,2,32,1978,1978
204014,Damjan,Rudez,1986-06-17,Zaragoza,Croatia,82,228,3,0,1,0,0,1,1,-1,-1,-1,2014,2016
78037,John,Rudometkin,1940-06-06,Southern California,USA,78,205,34,0,1,0,0,1,1,1962,2,9,1962,1964
1913,Michael,Ruffin,1977-01-21,Tulsa,USA,80,248,51,0,1,1,0,1,1,1999,2,32,1999,2008
460,Trevor,Ruffin,1970-09-26,Hawaii,USA,73,199,8,1,0,0,0,1,1,-1,-1,-1,1994,1995
78039,Paul,Ruffner,1948-10-15,Brigham Young,USA,82,225,22,0,0,1,0,1,1,1970,2,28,1970,1974
196294594,Jared,Ruiz,,,,,,,0,0,0,,,,,,,,
78040,Joe,Ruklick,1938-08-03,Northwestern,USA,81,220,17,0,1,0,0,1,1,1959,2,9,1959,1961
78041,Jeff,Ruland,1958-12-16,Iona,USA,82,240,50,0,0,1,0,1,1,1980,2,25,1981,1992
78042,Bob,Rule,1944-06-29,Colorado State,USA,81,220,21,0,0,1,0,1,1,1967,2,19,1967,1974
78043,Jerry,Rullo,1923-06-23,Temple,USA,70,165,7,1,0,0,0,1,1,-1,-1,-1,1946,1949
1641712,Rayan,Rupert,2004-05-31,New Zealand Breakers,France,79,205,21,1,1,0,1,1,1,2023,2,43,2023,
1966938187,Ethan,Rusbatch,,,,,,,0,0,0,,,,,,,,
474,Stefano,Rusconi,1968-02-10,Benetton Treviso,Italy,81,240,51,0,1,0,0,1,1,1990,2,52,1995,1995
201575,Brandon,Rush,1985-07-07,Kansas,USA,78,225,4,1,1,0,0,1,1,2008,1,13,2008,2016
2416,Kareem,Rush,1980-10-30,Missouri,USA,78,215,,1,0,0,1,1,1,2002,1,20,2002,2009
78049,Bill,Russell,1934-02-12,San Francisco,USA,82,215,6,0,0,1,0,1,1,1956,1,2,1956,1968
935,Bryon,Russell,1970-12-31,Long Beach State,USA,79,225,,1,1,0,0,1,1,1993,2,45,1993,2005
78047,Campy,Russell,1952-01-12,Michigan,USA,80,215,4,0,1,0,0,1,1,1974,1,8,1974,1984
78045,Cazzie,Russell,1944-06-07,Michigan,USA,77,218,32,0,1,0,0,1,1,1966,1,1,1966,1977
1626156,D'Angelo,Russell,1996-02-23,Ohio State,USA,75,193,5,1,0,0,0,1,1,2015,1,2,2015,
78046,Frank,Russell,1949-04-17,Detroit,USA,75,180,34,1,0,0,0,1,1,1972,3,35,1972,1972
201041,Walker,Russell,1982-10-06,Jacksonville State,USA,72,170,23,1,0,0,1,1,1,1982,4,78,2011,2011
78048,Walker,Russell,1960-10-26,Western Michigan,USA,77,195,,1,0,0,0,1,1,1982,4,78,1982,1987
1642504,Cormac,Ryan,1998-10-26,North Carolina,USA,77,205,30,1,0,0,1,1,1,-1,-1,-1,2025,
1630346,Matt,Ryan,1997-04-17,Tennessee-Chattanooga,USA,78,215,,0,1,0,1,1,1,-1,-1,-1,2021,2024
717,Arvydas,Sabonis,1964-12-19,Real Madrid,Lithuania,87,292,11,0,0,1,0,1,1,1986,1,24,1995,2002
1627734,Domantas,Sabonis,1996-05-03,Gonzaga,Lithuania,82,240,11,0,1,1,0,1,1,2016,1,11,2016,
203135,Robert,Sacre,1989-06-06,Gonzaga,Canada,84,270,50,0,0,1,1,1,1,2012,2,60,2012,2015
44055,Victor,Sada,,,,,,,0,0,0,,,,,,,,
8014,Victor,Sada,,,,,,,0,0,0,,,,,,,,
78050,Ed,Sadowski,1917-07-11,Seton Hall,USA,77,240,,0,0,1,0,1,1,-1,-1,-1,1946,1949
52604,Selem,Safar,1987-05-06,,,,,,0,0,0,0,0,1,-1,-1,-1,2016,2016
78051,Kenny,Sailors,1922-01-14,Wyoming,USA,70,175,,1,0,0,0,1,1,-1,-1,-1,1946,1950
27002,Sani,Sakakini,1900-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,2017,2017
1642275,Tidjane,Salaun,2005-08-10,Cholet,France,82,207,31,0,1,0,1,1,1,2024,1,6,2024,
40084,Dainius,Salenga,,,,,,,0,0,0,,,,,,,,
927,John,Salley,1964-05-16,Georgia Tech,USA,83,255,16,0,1,1,0,1,1,1986,1,11,1986,1999
1642282,Hunter,Sallis,2003-03-26,Wake Forest,USA,76,185,,1,0,0,1,1,1,-1,-1,-1,2025,
2422,John,Salmons,1979-12-12,Miami,USA,78,210,,0,1,0,0,1,1,2002,1,26,2002,2014
1089,Kevin,Salvadori,1970-12-30,North Carolina,USA,84,231,,0,0,1,0,1,1,-1,-1,-1,1996,1997
2066,Soumaila,Samake,1978-03-18,Union Olimpija,Mali,82,240,0,0,0,1,0,1,1,2000,2,36,2000,2002
1629677,Luka,Samanic,2000-01-09,Union Olimpija,Croatia,82,227,19,0,1,0,1,1,1,2019,1,19,2019,2023
200798,Cheikh,Samb,1984-10-22,WTC Cornella,Senegal,85,245,,0,0,1,1,1,1,2006,2,51,2007,2008
41549,Cheikh,Samb,,,,,,,0,0,0,,,,,,,,
1629102,Brandon,Sampson,1997-05-01,Louisiana State,USA,77,184,44,1,0,0,1,1,1,2018,,,2018,2018
203960,JaKarr,Sampson,1993-03-20,St. John's (NY),USA,79,214,14,0,1,0,1,1,1,-1,-1,-1,2014,2020
2441,Jamal,Sampson,1983-05-15,California,USA,83,235,7,0,1,1,1,1,1,2002,2,46,2002,2006
78055,Ralph,Sampson,1960-07-07,Virginia,USA,88,228,50,0,0,1,0,1,1,1983,1,1,1983,1991
1642487,Tyrese,Samuel,2000-03-10,Florida,Canada,,,,0,0,0,1,0,0,-1,-1,-1,,
202396,Samardo,Samuels,1989-01-09,Louisville,Jamaica,81,260,,0,0,1,1,1,1,-1,-1,-1,2010,2017
1631257,Jermaine,Samuels Jr.,1998-11-13,Villanova,USA,78,230,00,0,1,0,1,1,1,-1,-1,-1,2023,2023
11253,Fernando,San Emeterio,,,,,,,0,0,0,,,,,,,,
40063,Alfonso,Sanchez,,,,,,,0,0,0,,,,,,,,
204044,Orlando,Sanchez,,,,,,,0,0,0,,,,,,,,
2143,Pepe,Sanchez,1977-05-08,Temple,Argentina,76,195,6,1,0,0,0,1,1,-1,-1,-1,2000,2002
40017,Sergio,Sanchez,,,,,,,0,0,0,,,,,,,,
78057,Frankie,Sanders,1957-01-23,Southern,USA,78,200,4,0,1,0,0,1,1,1978,1,20,1978,1980
1874,Jeff,Sanders,1966-01-14,Georgia Southern,USA,80,225,34,0,1,0,0,1,1,1989,1,20,1989,1992
1642920,Kobe,Sanders,2002-05-30,Nevada,USA,80,207,4,1,0,0,0,1,1,2025,2,50,2025,
202336,Larry,Sanders,1988-11-21,Va Commonwealth,USA,83,230,,0,1,1,1,1,1,2010,1,15,2010,2016
2684,Melvin,Sanders,1981-01-03,Oklahoma State,USA,77,210,,1,1,0,1,1,1,-1,-1,-1,2005,2005
78059,Mike,Sanders,1960-05-07,UCLA,USA,78,210,33,0,1,0,0,1,1,1982,4,74,1982,1992
78060,Thomas,Sanders,1938-11-08,New York University,USA,78,210,16,0,1,0,0,1,1,1960,1,8,1960,1972
52610,Matias,Sandes,1984-06-14,,,,,,0,0,0,0,0,1,-1,-1,-1,2016,2016
1642362,Payton,Sandfort,2002-07-12,Iowa,USA,79,215,14,0,1,0,1,1,1,-1,-1,-1,2025,
101257,Eric,Sandrin,,,,,,,0,0,0,,,,,,,,
56064,Viktor,Sanikidze,,,,,,,0,0,0,,,,,,,,
1641766,Adama,Sanogo,2002-02-12,Connecticut,Mali,81,245,,0,1,0,1,1,1,-1,-1,-1,2023,2024
2091,Daniel,Santiago,1976-06-24,St. Vincent,Puerto Rico,85,256,15,0,0,1,0,1,1,-1,-1,-1,2000,2004
40065,Daniel,Santiago,,,,,,,0,0,0,,,,,,,,
78061,Bob,Santini,1935-02-17,Iona,USA,77,190,5,0,1,0,0,1,1,1953,5,,1955,1955
1630611,Gui,Santos,2002-06-22,Minas,Brazil,79,185,15,0,1,0,1,1,1,2022,2,55,2023,
196295089,Marcio,Santos,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
1966938131,Marcio,Santos,,,,,,,0,0,0,,,,,,,,
196294093,Alon,Sapir,,,,,,,0,0,0,,,,,,,,
78062,Wayne,Sappleton,1960-11-17,Loyola-Chicago,USA,81,215,44,0,1,0,0,1,1,1982,2,38,1984,1984
1642879,Ben,Saraf,2006-04-14,Ratiopharm Ulm,Israel,78,200,77,1,0,0,1,1,1,2025,1,26,2025,
196295100,Ben,Saraf,1995-01-01,,,,,,0,0,0,0,0,1,-1,-1,-1,,
203967,Dario,Saric,1994-04-08,Anadolu Efes,Croatia,82,225,,0,1,1,0,1,1,2014,1,12,2016,
1642259,Alex,Sarr,2005-04-26,Washington Wizards,France,84,205,20,0,0,1,0,1,1,2024,1,2,2024,
1630846,Olivier,Sarr,1999-02-20,Kentucky,France,82,240,33,0,0,1,1,1,1,-1,-1,-1,2021,
987,Jason,Sasser,1974-01-13,Texas Tech,USA,79,225,23,0,1,0,0,1,1,1996,2,41,1996,2002
2219,Jeryl,Sasser,1979-02-13,Southern Methodist,USA,78,200,5,1,0,0,0,1,1,2001,1,22,2001,2002
1631204,Marcus,Sasser,2000-09-21,Houston,USA,73,195,25,1,0,0,1,1,1,2023,1,25,2023,
2781,Romain,Sato,,,,,,,0,0,0,,,,,,,,
56003,Romain,Sato,,,,,,,0,0,0,,,,,,,,
